creative_id,campaign_id,advertiser_name,app_name,vertical,format,width,height,language,creative_launch_date,theme,hook_type,cta_text,headline,subhead,dominant_color,emotional_tone,duration_sec,text_density,copy_length_chars,readability_score,brand_visibility_score,clutter_score,novelty_score,motion_score,faces_count,product_count,has_price,has_discount_badge,has_gameplay,has_ugc_style,asset_file
500396,20066,IronQuest,IronQuest Battle,gaming,interstitial,360,640,es,2026-01-08,food-closeup,power-up,Shop now,Join the arena,No ads in first week,orange,adventurous,5,0.563,14,0.604,0.547,0.599,0.846,1.0,1,1,0,0,0,0,assets/creative_500396.png
500397,20066,IronQuest,IronQuest Battle,gaming,interstitial,360,640,en,2026-01-08,testimonial,competition,Shop now,Level up today,Play with friends tonight,blue,calm,0,0.469,37,0.533,0.269,0.528,0.598,0.906,0,2,0,1,0,0,assets/creative_500397.png
500398,20066,IronQuest,IronQuest Battle,gaming,playable,360,640,en,2026-01-22,fantasy,free rewards,Install now,Join the arena,No ads in first week,lime,adventurous,30,0.426,28,0.667,0.723,0.321,0.578,1.0,0,1,0,0,0,0,assets/creative_500398.png
500399,20066,IronQuest,IronQuest Battle,gaming,playable,360,640,en,2026-01-18,gameplay,last-minute deal,Book now,Win epic rewards,Play with friends tonight,lime,premium,15,0.422,48,0.758,0.563,0.335,0.343,0.971,1,0,0,0,1,0,assets/creative_500399.png
500400,20066,IronQuest,IronQuest Battle,gaming,interstitial,360,640,en,2026-01-17,reward,free rewards,Order now,Join the arena,Free rewards for new players,orange,adventurous,8,0.175,75,0.752,0.712,0.561,0.899,0.992,0,1,0,0,1,0,assets/creative_500400.png
500401,20066,IronQuest,IronQuest Battle,gaming,playable,360,640,en,2026-01-06,ugc,power-up,Watch now,Beat your rivals,No ads in first week,purple,excited,15,0.326,41,0.764,0.541,0.662,0.779,0.761,2,0,0,0,0,1,assets/creative_500401.png
500402,20067,CrispBox,CrispBox Club,ecommerce,native,320,320,es,2026-01-17,product-focus,free shipping,Install now,Up to 40% off,Only this weekend,red,adventurous,0,0.655,75,0.99,0.665,0.269,0.798,0.451,3,2,1,0,0,0,assets/creative_500402.png
500403,20067,CrispBox,CrispBox Club,ecommerce,native,320,320,en,2026-01-13,discount,limited offer,Claim reward,New collection drop,Only this weekend,white,adventurous,0,0.593,78,0.99,0.634,0.323,0.487,0.803,0,2,1,1,0,1,assets/creative_500403.png
500404,20067,CrispBox,CrispBox Club,ecommerce,native,320,320,en,2026-01-17,product-focus,limited offer,Order now,Flash sale live,Only this weekend,beige,adventurous,0,0.646,53,0.876,0.74,0.096,0.852,0.494,2,2,0,1,0,1,assets/creative_500404.png
500405,20067,CrispBox,CrispBox Club,ecommerce,interstitial,360,640,es,2026-01-09,discount,late-night,Claim reward,Limited stock,Free shipping over $25,black,premium,5,0.32,45,0.932,0.528,0.381,0.38,0.254,1,2,1,0,0,1,assets/creative_500405.png
500406,20067,CrispBox,CrispBox Club,ecommerce,interstitial,360,640,en,2026-01-21,product-focus,new collection,Watch now,Limited stock,Free shipping over $25,red,premium,5,0.388,60,0.727,0.415,0.589,0.623,0.836,2,3,1,0,0,0,assets/creative_500406.png
500407,20067,CrispBox,CrispBox Club,ecommerce,rewarded_video,360,640,en,2026-01-24,product-focus,free shipping,Claim reward,New collection drop,Only this weekend,red,trustworthy,20,0.595,46,0.859,0.88,0.448,0.639,0.585,0,1,1,1,0,0,assets/creative_500407.png
500408,20068,SwiftStack,SwiftStack Invest,fintech,banner,320,480,fr,2026-02-04,trust,power-up,Learn more,Secure & simple,Built for peace of mind,green,trustworthy,0,0.491,51,0.951,0.901,0.02,0.612,0.263,3,2,1,0,0,0,assets/creative_500408.png
500409,20068,SwiftStack,SwiftStack Invest,fintech,interstitial,360,640,es,2026-01-28,feature-focus,discover,Watch now,Secure & simple,No hidden fees,blue,premium,0,0.069,64,0.587,0.797,0.557,0.142,0.332,0,1,0,0,0,0,assets/creative_500409.png
500410,20068,SwiftStack,SwiftStack Invest,fintech,banner,320,480,ja,2026-01-23,minimalist,save smarter,Try for free,Track every euro,"Fast signup, instant card",black,calm,0,0.571,45,0.95,0.928,0.05,0.221,0.178,0,1,0,0,0,0,assets/creative_500410.png
500411,20068,SwiftStack,SwiftStack Invest,fintech,native,320,320,es,2026-01-24,minimalist,cashback,Shop now,Track every euro,No hidden fees,white,trustworthy,0,0.33,67,0.782,0.784,0.02,0.482,0.436,1,3,0,0,0,0,assets/creative_500411.png
500412,20068,SwiftStack,SwiftStack Invest,fintech,interstitial,360,640,fr,2026-02-01,food-closeup,save smarter,Claim reward,Save with confidence,Built for peace of mind,blue,calm,0,0.05,32,0.862,0.689,0.396,0.222,0.383,1,1,0,0,0,0,assets/creative_500412.png
500413,20068,SwiftStack,SwiftStack Invest,fintech,banner,320,480,en,2026-01-30,minimalist,earn more,Shop now,"Your money, clearer",Built for peace of mind,white,excited,0,0.401,86,0.916,0.802,0.204,0.15,0.248,1,1,0,0,0,0,assets/creative_500413.png
500414,20069,NomadLayer,NomadLayer Trips,travel,rewarded_video,360,640,en,2026-01-10,gameplay,discover,Shop now,Fly smarter,Hotels + flights in one tap,purple,adventurous,30,0.05,61,0.788,0.262,0.071,0.592,0.768,1,0,0,0,0,0,assets/creative_500414.png
500415,20069,NomadLayer,NomadLayer Trips,travel,native,320,320,en,2026-01-19,urgency,last-minute deal,Shop now,Book your next trip,Hotels + flights in one tap,blue,calm,0,0.694,53,0.724,0.691,0.208,0.934,0.825,1,3,0,0,0,1,assets/creative_500415.png
500416,20069,NomadLayer,NomadLayer Trips,travel,rewarded_video,360,640,es,2026-01-15,family,book now,Try for free,Escape this weekend,Special fares today,blue,urgent,20,0.383,51,0.845,0.725,0.262,0.555,0.578,0,1,1,0,0,0,assets/creative_500416.png
500417,20069,NomadLayer,NomadLayer Trips,travel,rewarded_video,360,640,es,2026-01-23,fantasy,escape,Get offer,Dream destinations await,Hotels + flights in one tap,orange,trustworthy,15,0.21,38,0.899,0.372,0.411,0.64,0.608,1,1,1,0,0,0,assets/creative_500417.png
500418,20069,NomadLayer,NomadLayer Trips,travel,interstitial,360,640,en,2026-01-16,discount,new collection,Shop now,Book your next trip,Special fares today,blue,excited,8,0.595,42,0.872,0.445,0.385,0.459,0.614,0,1,0,0,0,0,assets/creative_500418.png
500419,20069,NomadLayer,NomadLayer Trips,travel,interstitial,360,640,es,2026-01-13,trust,escape,Install now,Book your next trip,Hotels + flights in one tap,purple,premium,8,0.144,41,0.99,0.549,0.282,0.684,0.372,2,1,1,0,0,0,assets/creative_500419.png
500420,20070,PlateSprint,PlateSprint Go,food_delivery,interstitial,360,640,en,2026-01-13,food-closeup,2-for-1,Start now,"Your cravings, delivered",Free delivery over $15,orange,calm,5,0.504,71,0.796,0.786,0.265,0.452,0.137,2,1,1,1,0,1,assets/creative_500420.png
500421,20070,PlateSprint,PlateSprint Go,food_delivery,interstitial,360,640,ja,2026-01-13,urgency,fast,Install now,"Your cravings, delivered",Late-night deals available,purple,adventurous,5,0.293,66,0.863,0.809,0.452,0.538,0.456,0,2,1,1,0,1,assets/creative_500421.png
500422,20070,PlateSprint,PlateSprint Go,food_delivery,native,320,320,en,2026-01-21,combo,late-night,Shop now,"Your cravings, delivered",Fresh favorites nearby,yellow,trustworthy,0,0.527,48,0.888,0.537,0.248,0.788,0.201,1,2,1,1,0,0,assets/creative_500422.png
500423,20070,PlateSprint,PlateSprint Go,food_delivery,interstitial,360,640,ja,2026-01-22,urgency,fast,Try for free,2-for-1 tonight,Free delivery over $15,orange,adventurous,12,0.208,61,0.776,0.526,0.257,0.644,0.199,1,3,1,1,0,0,assets/creative_500423.png
500424,20070,PlateSprint,PlateSprint Go,food_delivery,interstitial,360,640,en,2026-01-29,competitive,free shipping,Install now,Hungry? We got you,Late-night deals available,black,excited,0,0.485,52,0.723,0.613,0.192,0.203,0.46,1,3,1,1,0,0,assets/creative_500424.png
500425,20070,PlateSprint,PlateSprint Go,food_delivery,interstitial,360,640,en,2026-01-12,combo,new collection,Book now,Dinner in minutes,Fresh favorites nearby,lime,trustworthy,5,0.434,55,0.808,0.596,0.489,0.418,0.497,0,2,1,1,0,0,assets/creative_500425.png
500426,20071,StarVault,StarVault Play,entertainment,rewarded_video,360,640,pt,2026-01-27,trailer,new season,Claim reward,Watch what’s trending,Cancel anytime,red,excited,6,0.341,29,0.8,0.765,0.462,0.894,0.63,1,1,0,0,0,1,assets/creative_500426.png
500427,20071,StarVault,StarVault Play,entertainment,banner,320,480,fr,2026-01-12,celebrity,limited offer,Get offer,Binge starts now,New hits every week,blue,calm,0,0.387,42,0.83,0.634,0.365,0.734,0.806,2,3,0,0,1,1,assets/creative_500427.png
500428,20071,StarVault,StarVault Play,entertainment,interstitial,360,640,pt,2026-01-26,gameplay,watch now,Shop now,A new season drops,New hits every week,red,excited,12,0.166,34,0.463,0.4,0.345,0.835,0.57,2,0,0,0,0,0,assets/creative_500428.png
500429,20071,StarVault,StarVault Play,entertainment,native,320,320,pt,2026-01-19,product-focus,new season,Install now,Binge starts now,Cancel anytime,blue,adventurous,0,0.05,18,0.797,0.559,0.245,0.781,0.83,1,0,0,0,0,0,assets/creative_500429.png
500430,20071,StarVault,StarVault Play,entertainment,interstitial,360,640,fr,2026-01-24,celebrity,save smarter,Claim reward,Stream the hype,Start free today,red,calm,5,0.403,23,0.672,0.488,0.34,0.99,0.816,1,0,0,0,0,1,assets/creative_500430.png
500431,20071,StarVault,StarVault Play,entertainment,native,320,320,pt,2026-01-23,celebrity,exclusive,Start now,Binge starts now,New hits every week,blue,excited,0,0.502,16,0.626,0.452,0.461,0.707,0.617,1,2,0,0,0,0,assets/creative_500431.png
500432,20072,PixelForge,PixelForge Rush,gaming,banner,320,480,pt,2026-01-14,reward,free rewards,Watch now,Unlock rare gear,Free rewards for new players,lime,premium,0,0.124,33,0.592,0.421,0.436,0.936,0.898,2,2,0,0,1,0,assets/creative_500432.png
500433,20072,PixelForge,PixelForge Rush,gaming,interstitial,360,640,es,2026-01-08,competitive,power-up,Claim reward,Win epic rewards,Free rewards for new players,lime,premium,0,0.276,73,0.83,0.783,0.419,0.763,0.897,2,2,0,0,0,0,assets/creative_500433.png
500434,20072,PixelForge,PixelForge Rush,gaming,interstitial,360,640,pt,2026-01-13,fantasy,free rewards,Claim reward,Beat your rivals,Play with friends tonight,blue,trustworthy,8,0.275,62,0.755,0.328,0.43,0.732,0.553,0,1,0,0,0,0,assets/creative_500434.png
500435,20072,PixelForge,PixelForge Rush,gaming,rewarded_video,360,640,pt,2026-01-20,gameplay,power-up,Order now,Unlock rare gear,Free rewards for new players,purple,adventurous,10,0.273,43,0.855,0.66,0.398,0.695,1.0,0,2,0,0,1,0,assets/creative_500435.png
500436,20072,PixelForge,PixelForge Rush,gaming,playable,360,640,fr,2026-01-12,fantasy,free rewards,Shop now,Join the arena,No ads in first week,orange,adventurous,30,0.443,59,0.684,0.444,0.509,0.625,0.82,1,2,0,0,0,0,assets/creative_500436.png
500437,20072,PixelForge,PixelForge Rush,gaming,interstitial,360,640,fr,2026-01-10,competitive,challenge,Watch now,Beat your rivals,Play with friends tonight,blue,urgent,8,0.214,45,0.78,0.564,0.513,0.86,0.872,0,2,1,0,0,0,assets/creative_500437.png
500438,20073,VantaStyle,VantaStyle Club,ecommerce,rewarded_video,360,640,en,2026-01-05,testimonial,new collection,Watch now,Your next favorite pick,Free shipping over $25,orange,excited,20,0.349,57,0.925,0.679,0.285,0.398,0.192,0,2,1,0,0,0,assets/creative_500438.png
500439,20073,VantaStyle,VantaStyle Club,ecommerce,rewarded_video,360,640,en,2026-01-17,celebrity,free rewards,Install now,Your next favorite pick,Shop bestsellers now,blue,calm,10,0.479,47,0.988,0.724,0.287,0.613,0.663,4,1,1,1,0,0,assets/creative_500439.png
500440,20073,VantaStyle,VantaStyle Club,ecommerce,rewarded_video,360,640,en,2026-01-05,testimonial,free shipping,Claim reward,Up to 40% off,Only this weekend,pink,calm,20,0.515,81,0.905,0.586,0.208,0.553,0.743,1,3,1,0,0,0,assets/creative_500440.png
500441,20073,VantaStyle,VantaStyle Club,ecommerce,native,320,320,en,2026-01-12,minimalist,new collection,Claim reward,New collection drop,Free shipping over $25,blue,playful,0,0.291,74,0.79,0.695,0.308,0.38,0.723,2,1,0,0,0,1,assets/creative_500441.png
500442,20073,VantaStyle,VantaStyle Club,ecommerce,banner,320,480,it,2026-01-05,discount,last-minute deal,Order now,Limited stock,Shop bestsellers now,lime,playful,0,0.731,53,0.819,0.65,0.515,0.395,0.529,1,2,1,1,0,1,assets/creative_500442.png
500443,20073,VantaStyle,VantaStyle Club,ecommerce,banner,320,480,en,2026-01-14,ugc,limited offer,Install now,New collection drop,Only this weekend,lime,trustworthy,0,0.762,76,0.914,0.568,0.318,0.41,0.488,1,2,0,0,0,0,assets/creative_500443.png
500444,20074,EarnPath,EarnPath Bank,fintech,native,320,320,en,2026-01-07,drama,save smarter,Start now,Track every euro,Built for peace of mind,lime,excited,0,0.503,86,0.829,0.83,0.334,0.312,0.25,1,0,0,0,0,0,assets/creative_500444.png
500445,20074,EarnPath,EarnPath Bank,fintech,interstitial,360,640,es,2026-01-13,testimonial,save smarter,Shop now,"Your money, clearer",Built for peace of mind,blue,excited,8,0.4,39,0.99,0.98,0.324,0.415,0.14,2,2,0,0,0,1,assets/creative_500445.png
500446,20074,EarnPath,EarnPath Bank,fintech,banner,320,480,en,2026-01-05,testimonial,free shipping,Shop now,Earn cashback daily,"Fast signup, instant card",orange,trustworthy,0,0.47,71,0.92,0.95,0.167,0.361,0.394,0,1,0,0,0,0,assets/creative_500446.png
500447,20074,EarnPath,EarnPath Bank,fintech,native,320,320,es,2026-01-15,minimalist,new collection,Claim reward,Track every euro,No hidden fees,orange,playful,0,0.273,12,0.889,0.766,0.117,0.469,0.38,1,0,0,0,0,0,assets/creative_500447.png
500448,20074,EarnPath,EarnPath Bank,fintech,banner,320,480,en,2026-01-17,feature-focus,trending,Shop now,Earn cashback daily,Built for peace of mind,black,trustworthy,0,0.234,44,0.99,0.863,0.39,0.745,0.232,2,1,0,0,0,0,assets/creative_500448.png
500449,20074,EarnPath,EarnPath Bank,fintech,interstitial,360,640,es,2026-01-18,trust,new collection,Shop now,Track every euro,Built for peace of mind,orange,trustworthy,0,0.697,67,0.877,0.825,0.114,0.574,0.246,0,2,0,0,0,0,assets/creative_500449.png
500450,20075,CloudRoute,CloudRoute Getaway,travel,rewarded_video,360,640,en,2026-01-26,wanderlust,escape,Shop now,Last-minute savings,Flexible booking options,purple,adventurous,20,0.731,30,0.734,0.59,0.28,0.722,0.512,3,1,0,1,0,0,assets/creative_500450.png
500451,20075,CloudRoute,CloudRoute Getaway,travel,interstitial,360,640,en,2026-01-17,urgency,new collection,Order now,Escape this weekend,Flexible booking options,teal,urgent,5,0.327,59,0.833,0.739,0.248,0.59,0.417,0,1,0,0,0,1,assets/creative_500451.png
500452,20075,CloudRoute,CloudRoute Getaway,travel,interstitial,360,640,ja,2026-01-22,testimonial,discover,Claim reward,Last-minute savings,Special fares today,orange,urgent,8,0.678,92,0.909,0.287,0.02,0.78,0.596,1,1,0,1,0,0,assets/creative_500452.png
500453,20075,CloudRoute,CloudRoute Getaway,travel,interstitial,360,640,en,2026-01-16,destination,last-minute deal,Try for free,Last-minute savings,Flexible booking options,lime,excited,0,0.05,72,0.706,0.844,0.293,0.823,0.428,2,1,0,1,0,0,assets/creative_500453.png
500454,20075,CloudRoute,CloudRoute Getaway,travel,interstitial,360,640,ja,2026-01-18,family,escape,Claim reward,Dream destinations await,Special fares today,orange,playful,5,0.431,102,0.802,0.784,0.238,0.521,0.407,0,2,1,1,0,1,assets/creative_500454.png
500455,20075,CloudRoute,CloudRoute Getaway,travel,native,320,320,en,2026-01-16,destination,discover,Claim reward,Fly smarter,Flexible booking options,orange,adventurous,0,0.503,78,0.856,0.726,0.297,0.633,0.416,2,1,1,1,0,1,assets/creative_500455.png
500456,20076,SnapMeal,SnapMeal Go,food_delivery,interstitial,360,640,it,2026-01-09,testimonial,fast,Watch now,2-for-1 tonight,Fresh favorites nearby,orange,urgent,0,0.382,65,0.76,0.72,0.387,0.505,0.586,0,2,0,0,0,1,assets/creative_500456.png
500457,20076,SnapMeal,SnapMeal Go,food_delivery,banner,320,480,it,2026-01-16,food-closeup,free delivery,Start now,Hungry? We got you,Fresh favorites nearby,lime,premium,0,0.51,18,0.751,0.684,0.281,0.923,0.143,1,2,0,0,0,1,assets/creative_500457.png
500458,20076,SnapMeal,SnapMeal Go,food_delivery,native,320,320,it,2026-01-22,destination,free delivery,Order now,"Fast food, fast",Late-night deals available,orange,playful,0,0.372,34,0.898,0.46,0.397,0.635,0.612,2,2,1,1,0,0,assets/creative_500458.png
500459,20076,SnapMeal,SnapMeal Go,food_delivery,native,320,320,fr,2026-01-24,product-focus,free delivery,Try for free,Hungry? We got you,Fresh favorites nearby,purple,calm,0,0.628,59,0.822,0.42,0.276,0.679,0.248,1,2,1,1,0,1,assets/creative_500459.png
500460,20076,SnapMeal,SnapMeal Go,food_delivery,native,320,320,fr,2026-01-18,food-closeup,free delivery,Order now,"Your cravings, delivered",Fresh favorites nearby,yellow,calm,0,0.245,49,0.785,0.523,0.439,0.059,0.212,2,3,0,1,0,0,assets/creative_500460.png
500461,20076,SnapMeal,SnapMeal Go,food_delivery,native,320,320,it,2026-01-13,food-closeup,late-night,Learn more,Dinner in minutes,Fresh favorites nearby,orange,calm,0,0.783,67,0.953,0.742,0.183,0.537,0.361,0,2,1,1,0,1,assets/creative_500461.png
500462,20077,MoonScreen,MoonScreen Stream,entertainment,interstitial,360,640,ja,2026-01-11,drama,new season,Start now,Binge starts now,Cancel anytime,black,premium,12,0.13,54,0.944,0.578,0.581,0.901,0.678,0,1,0,0,0,0,assets/creative_500462.png
500463,20077,MoonScreen,MoonScreen Stream,entertainment,interstitial,360,640,ja,2026-01-20,ugc,exclusive,Order now,Watch what’s trending,New hits every week,purple,premium,8,0.145,12,0.756,0.349,0.519,0.818,0.838,2,1,0,0,0,1,assets/creative_500463.png
500464,20077,MoonScreen,MoonScreen Stream,entertainment,native,320,320,en,2026-01-12,drama,trending,Try for free,Stream the hype,New hits every week,lime,urgent,0,0.521,12,0.724,0.638,0.139,0.87,0.847,0,2,0,0,1,1,assets/creative_500464.png
500465,20077,MoonScreen,MoonScreen Stream,entertainment,interstitial,360,640,en,2026-01-20,celebrity,trending,Shop now,Binge starts now,Cancel anytime,orange,adventurous,12,0.52,75,0.511,0.23,0.382,0.553,0.813,1,4,0,0,0,1,assets/creative_500465.png
500466,20077,MoonScreen,MoonScreen Stream,entertainment,native,320,320,ja,2026-01-08,ugc,watch now,Order now,Binge starts now,New hits every week,purple,trustworthy,0,0.294,31,0.949,0.234,0.606,0.677,0.759,3,1,0,0,0,1,assets/creative_500466.png
500467,20077,MoonScreen,MoonScreen Stream,entertainment,interstitial,360,640,ja,2026-01-06,trailer,new season,Watch now,Binge starts now,Cancel anytime,purple,calm,0,0.615,66,0.779,0.339,0.398,0.861,1.0,0,1,0,0,0,1,assets/creative_500467.png
500468,20078,NeonArena,NeonArena Rush,gaming,rewarded_video,360,640,fr,2026-01-24,fantasy,free rewards,Learn more,Join the arena,No ads in first week,blue,premium,20,0.319,42,0.741,0.734,0.533,0.581,1.0,0,1,0,0,0,0,assets/creative_500468.png
500469,20078,NeonArena,NeonArena Rush,gaming,banner,320,480,en,2026-01-18,testimonial,power-up,Book now,Join the arena,Free rewards for new players,blue,urgent,0,0.05,44,0.8,0.579,0.272,0.382,0.883,2,3,0,0,1,1,assets/creative_500469.png
500470,20078,NeonArena,NeonArena Rush,gaming,playable,360,640,en,2026-01-28,competitive,competition,Start now,Beat your rivals,Free rewards for new players,lime,premium,20,0.533,41,0.608,0.733,0.499,0.949,0.822,0,2,0,0,0,0,assets/creative_500470.png
500471,20078,NeonArena,NeonArena Rush,gaming,playable,360,640,en,2026-01-18,fantasy,power-up,Try for free,Unlock rare gear,Free rewards for new players,blue,adventurous,20,0.447,80,0.781,0.662,0.544,0.418,1.0,0,1,0,0,1,0,assets/creative_500471.png
500472,20078,NeonArena,NeonArena Rush,gaming,rewarded_video,360,640,fr,2026-01-22,fantasy,power-up,Claim reward,Level up today,Play with friends tonight,lime,excited,20,0.466,35,0.867,0.381,0.698,0.747,1.0,2,1,0,0,0,0,assets/creative_500472.png
